model_name,seed,config_path,train_data_path,val_data_path,model_params,train_params,inference_params,scheduler_params,lr_base
squeezenet,42,configs/squeezenet_config.yaml,/scratch/ehdmenezes//tiny-imagenet-200/train,/scratch/ehdmenezes//tiny-imagenet-200/val,"{'num_classes': 200}","{'epochs': 100, 'batch_size': 1536, 'learning_rate': 0.1}","{'batch_size': 1536}","{'type': 'StepLR', 'step_size': 30, 'gamma': 0.1}",0.1
epoch,train_loss,lr,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
77,4.1477,0.001,7.862,3.1688,19820818432.0,0.0,6553600.0,6429543804.0,84.8844,190.676,34.0385,41.0,12.9744,99.0,19892600832.0,19892600832.0,19892600832.0,0.2041,0.184,0.2041,0.1769
78,4.1454,0.001,8.2652,3.0187,19820838912.0,0.0,7737344.0,6429543804.0,80.6492,191.143,33.9756,41.0,12.0366,100.0,19892600832.0,19892600832.0,19892600832.0,0.2019,0.1823,0.2019,0.1754
79,4.1485,0.001,7.8568,3.1688,19820879872.0,0.0,233472.0,6429543804.0,82.2691,194.931,33.9744,41.0,11.0641,100.0,19892600832.0,19892600832.0,19892600832.0,0.204,0.1839,0.204,0.1764
80,4.1473,0.001,8.0472,3.0938,19821182976.0,0.0,229376.0,6429543804.0,83.0188,190.882,34.025,41.0,13.15,100.0,19892600832.0,19892600832.0,19892600832.0,0.2038,0.1829,0.2038,0.1766
81,4.148,0.001,8.5461,2.8937,19821244416.0,0.0,217088.0,6429543804.0,83.8486,190.262,33.9647,41.0,11.8118,100.0,19892600832.0,19892600832.0,19892600832.0,0.2038,0.1839,0.2038,0.176
82,4.1496,0.001,7.8794,3.1875,19821277184.0,0.0,102400.0,6429543804.0,86.0691,191.125,33.9615,41.0,11.6154,100.0,19892600832.0,19892600832.0,19892600832.0,0.2031,0.1872,0.2031,0.1767
83,4.1488,0.001,8.364,2.9438,19821309952.0,0.0,6778880.0,6429543804.0,84.339,207.171,33.8795,41.0,12.8072,100.0,19892600832.0,19892600832.0,19892600832.0,0.2046,0.1826,0.2046,0.1779
84,4.1456,0.001,8.2913,3.0438,19821379584.0,0.0,9613312.0,6429543804.0,82.602,193.754,33.8049,41.0,11.7927,100.0,19892600832.0,19892600832.0,19892600832.0,0.203,0.1827,0.203,0.1748
85,4.1395,0.001,7.8576,3.15,19821428736.0,0.0,10792960.0,6429543804.0,81.3074,204.98,33.7436,40.0,12.5641,100.0,19892600832.0,19892600832.0,19892600832.0,0.2056,0.185,0.2056,0.1788
86,4.1367,0.001,7.7592,3.2,19821461504.0,0.0,294912.0,6429543804.0,80.1995,206.717,33.8052,41.0,12.6104,100.0,19892600832.0,19892600832.0,19892600832.0,0.2055,0.1837,0.2055,0.1786
